,indicator,year,sex,race_ethnicity,value,place,95pc_con_lvl-low,95pc_con_lvl-high
7998,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,51.1,"Columbus, OH",42.8,59.3
7999,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,54.9,"Denver, CO",49.7,60.1
8001,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,56.2,"San Diego County, CA",48.6,63.9
8003,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,71.6,"Las Vegas (Clark County), NV",67.5,75.8
8004,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,20.3,"Detroit, MI",12.7,30.8
8005,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,28.5,"Boston, MA",25.4,31.6
8006,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,32.3,"Indianapolis (Marion County), IN",27.1,37.6
8007,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,39.5,"Seattle, WA",33.8,45.5
8008,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,44.0,"Philadelphia, PA",38.0,50.0
8009,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,47.8,"San Antonio, TX",39.4,56.3
8010,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,48.9,"Columbus, OH",40.0,57.9
8011,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,51.0,"Charlotte, NC",43.6,58.3
8015,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,56.9,"San Diego County, CA",48.1,65.6
8016,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,59.9,"Denver, CO",54.5,65.3
8018,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,80.0,"Las Vegas (Clark County), NV",75.7,84.2
8019,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,All,28.5,"U.S. Total, U.S. Total",27.8,29.2
8020,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,All,39.2,"Oakland (Alameda County), CA",34.2,44.2
8021,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,All,69.3,"New York City, NY",67.9,70.7
8022,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,All,76.7,"Las Vegas (Clark County), NV",73.9,79.5
8023,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,American Indian/Alaska Native,20.1,"U.S. Total, U.S. Total",14.4,25.8
8024,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Asian/PI,30.4,"U.S. Total, U.S. Total",27.7,33.1
8025,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Asian/PI,64.8,"New York City, NY",60.4,69.0
8026,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Asian/PI,71.1,"Las Vegas (Clark County), NV",58.4,83.7
8028,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Black,23.5,"U.S. Total, U.S. Total",21.9,25.1
8029,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Black,65.8,"New York City, NY",62.6,68.8
8030,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Black,70.0,"Las Vegas (Clark County), NV",60.2,79.8
8032,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Hispanic,25.9,"U.S. Total, U.S. Total",24.4,27.4
8033,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Hispanic,64.2,"New York City, NY",61.6,66.8
8034,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Hispanic,77.0,"Las Vegas (Clark County), NV",71.0,83.0
8036,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Multiracial,20.2,"U.S. Total, U.S. Total",15.1,25.3
8037,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Other,77.6,"New York City, NY",67.4,85.4
8038,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Other,84.0,"Las Vegas (Clark County), NV",70.2,97.7
8040,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,White,29.9,"U.S. Total, U.S. Total",28.9,30.9
8041,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,White,77.1,"New York City, NY",74.7,79.3
8042,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,White,78.6,"Las Vegas (Clark County), NV",75.5,81.7
8044,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Female,All,29.3,"U.S. Total, U.S. Total",28.4,30.2
8045,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Female,All,66.8,"New York City, NY",64.8,68.8
8046,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Female,All,74.0,"Las Vegas (Clark County), NV",70.0,78.0
8048,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Male,All,27.7,"U.S. Total, U.S. Total",26.7,28.7
8049,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Male,All,72.1,"New York City, NY",70.0,74.0
8050,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Male,All,79.3,"Las Vegas (Clark County), NV",75.4,83.2
8052,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,17.4,"Detroit, MI",12.8,23.2
8053,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,18.8,"Boston, MA",16.7,20.9
8054,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,27.0,"Seattle, WA",24.0,30.0
8056,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,35.9,"Indianapolis (Marion County), IN",31.6,40.3
8057,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,44.2,"San Antonio, TX",38.4,50.1
8058,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,44.6,"Fort Worth (Tarrant County), TX",38.3,50.9
8059,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,48.0,"Philadelphia, PA",43.0,54.0
8060,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,49.5,"Charlotte, NC",43.5,55.5
8061,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,50.3,"Columbus, OH",42.9,57.8
8062,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,50.9,"San Diego County, CA",47.4,54.5
8063,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,59.1,"Denver, CO",53.4,64.8
8064,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,60.6,"Portland (Multnomah County), OR",56.2,64.9
8065,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,74.5,"Las Vegas (Clark County), NV",71.1,77.9
8068,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,15.3,"Boston, MA",8.4,22.2
8069,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,21.0,"Seattle, WA",12.0,33.0
8070,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,50.4,"San Diego County, CA",35.8,65.1
8071,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,80.9,"Las Vegas (Clark County), NV",68.9,92.8
8076,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,16.7,"Detroit, MI",11.6,23.5
8077,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,19.5,"Boston, MA",15.5,23.4
8078,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,23.0,"Seattle, WA",11.0,41.0
8079,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,37.3,"Indianapolis (Marion County), IN",27.5,47.1
8080,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,40.8,"Columbus, OH",25.6,56.1
8081,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,43.3,"Denver, CO",23.7,62.8
8082,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,44.0,"Philadelphia, PA",36.0,53.0
8083,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,50.7,"Charlotte, NC",40.3,61.2
8084,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,72.0,"Las Vegas (Clark County), NV",61.3,82.8
8088,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,10.4,"Boston, MA",6.7,14.2
8089,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,35.0,"Seattle, WA",22.0,51.0
8090,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,40.9,"San Diego County, CA",35.1,46.8
8091,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,41.9,"San Antonio, TX",33.6,50.8
8092,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,55.1,"Denver, CO",42.9,67.2
8093,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,72.4,"Las Vegas (Clark County), NV",64.9,80.0
8098,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,32.0,"Seattle, WA",17.0,52.0
8099,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,56.0,"Denver, CO",31.3,80.6
8100,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,59.4,"San Diego County, CA",44.5,74.3
8101,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,81.1,"Las Vegas (Clark County), NV",68.1,94.0
8107,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,22.0,"Boston, MA",18.6,25.4
8108,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,28.0,"Seattle, WA",24.0,31.0
8109,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,36.8,"Indianapolis (Marion County), IN",31.8,41.9
8110,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,51.4,"Charlotte, NC",42.3,60.5
8111,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,53.3,"San Antonio, TX",44.4,61.9
8112,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,54.5,"Columbus, OH",45.3,63.7
8113,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,56.6,"San Diego County, CA",52.1,61.2
8114,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,60.0,"Philadelphia, PA",52.0,66.0
8115,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,64.3,"Denver, CO",57.3,71.4
8116,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,74.0,"Las Vegas (Clark County), NV",69.5,78.5
8118,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,10.7,"Detroit, MI",6.8,16.3
8119,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,18.1,"Boston, MA",15.3,20.9
8120,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,25.0,"Seattle, WA",21.0,30.0
8121,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,36.7,"Indianapolis (Marion County), IN",30.8,42.5
8122,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,40.4,"San Antonio, TX",33.2,48.1
8123,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,41.9,"Charlotte, NC",34.9,48.9
8124,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,47.3,"Columbus, OH",38.0,56.7
8125,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,48.0,"Philadelphia, PA",42.0,55.0
8126,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,52.2,"San Diego County, CA",47.1,57.4
8127,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,56.7,"Denver, CO",48.7,64.6
8128,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,58.7,"Portland (Multnomah County), OR",52.5,64.9
8129,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,69.8,"Las Vegas (Clark County), NV",65.1,74.6
8130,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,19.6,"Boston, MA",16.4,22.8
8131,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,25.9,"Detroit, MI",17.2,36.9
8132,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,28.0,"Seattle, WA",24.0,33.0
8133,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,35.1,"Indianapolis (Marion County), IN",28.7,41.6
8134,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,48.5,"San Antonio, TX",39.6,57.5
8135,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,48.6,"Charlotte, NC",39.5,57.8
8136,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,49.0,"Philadelphia, PA",41.0,56.0
8137,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,49.6,"San Diego County, CA",44.9,54.4
8138,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,53.1,"Columbus, OH",41.6,64.6
8139,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,61.4,"Denver, CO",53.2,69.7
8140,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,62.5,"Portland (Multnomah County), OR",56.3,68.6
8141,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,79.4,"Las Vegas (Clark County), NV",74.6,84.2
8142,Percent of High School Students Who Are Obese,2010,Both,All,9.0,"Seattle, WA",7.0,11.0
8146,Percent of High School Students Who Are Obese,2010,Both,All,20.2,"Columbus, OH",10.8,29.7
8147,Percent of High School Students Who Are Obese,2010,Both,Asian/PI,8.0,"Seattle, WA",5.0,12.0
8154,Percent of High School Students Who Are Obese,2010,Both,Hispanic,16.0,"Seattle, WA",10.0,24.0
8157,Percent of High School Students Who Are Obese,2010,Both,Other,12.0,"Seattle, WA",7.0,21.0
8158,Percent of High School Students Who Are Obese,2010,Both,White,6.0,"Seattle, WA",4.0,9.0
8161,Percent of High School Students Who Are Obese,2010,Female,All,6.0,"Seattle, WA",4.0,8.0
8166,Percent of High School Students Who Are Obese,2010,Male,All,12.0,"Seattle, WA",9.0,15.0
8170,Percent of High School Students Who Are Obese,2010,Male,All,31.8,"Columbus, OH",15.7,48.0
8171,Percent of High School Students Who Are Obese,2011,Both,All,7.4,"San Francisco, CA",5.8,9.4
8174,Percent of High School Students Who Are Obese,2011,Both,All,12.7,"San Diego County, CA",8.2,17.3
8175,Percent of High School Students Who Are Obese,2011,Both,All,12.8,"Charlotte, NC",10.9,15.0
8177,Percent of High School Students Who Are Obese,2011,Both,All,14.3,"Boston, MA",11.7,16.9
8179,Percent of High School Students Who Are Obese,2011,Both,All,18.9,"Detroit, MI",17.0,20.9
8181,Percent of High School Students Who Are Obese,2011,Both,Asian/PI,4.6,"San Francisco, CA",3.3,6.2
8186,Percent of High School Students Who Are Obese,2011,Both,Black,14.7,"Boston, MA",9.4,19.9
8187,Percent of High School Students Who Are Obese,2011,Both,Black,16.9,"Charlotte, NC",13.6,20.9
8190,Percent of High School Students Who Are Obese,2011,Both,Black,18.9,"Detroit, MI",16.9,21.1
8194,Percent of High School Students Who Are Obese,2011,Both,Hispanic,12.5,"Charlotte, NC",8.3,18.5
8196,Percent of High School Students Who Are Obese,2011,Both,Hispanic,14.7,"Detroit, MI",9.3,22.5
8197,Percent of High School Students Who Are Obese,2011,Both,Hispanic,14.8,"San Francisco, CA",10.1,21.0
8199,Percent of High School Students Who Are Obese,2011,Both,Hispanic,16.6,"Boston, MA",12.3,20.9
8201,Percent of High School Students Who Are Obese,2011,Both,Hispanic,22.0,"San Diego County, CA",12.8,31.3
8204,Percent of High School Students Who Are Obese,2011,Both,White,6.1,"San Francisco, CA",3.3,10.9
8205,Percent of High School Students Who Are Obese,2011,Both,White,6.5,"Charlotte, NC",4.6,9.3
8209,Percent of High School Students Who Are Obese,2011,Both,White,12.9,"Boston, MA",6.9,18.8
8212,Percent of High School Students Who Are Obese,2011,Female,All,6.1,"San Francisco, CA",4.1,8.9
8216,Percent of High School Students Who Are Obese,2011,Female,All,14.2,"Boston, MA",10.6,17.9
8218,Percent of High School Students Who Are Obese,2011,Female,All,19.0,"Detroit, MI",16.6,21.7
8221,Percent of High School Students Who Are Obese,2011,Male,All,8.8,"San Francisco, CA",6.9,11.2
8222,Percent of High School Students Who Are Obese,2011,Male,All,13.6,"Charlotte, NC",11.0,16.8
8224,Percent of High School Students Who Are Obese,2011,Male,All,14.4,"Boston, MA",11.1,17.7
8226,Percent of High School Students Who Are Obese,2011,Male,All,18.7,"Detroit, MI",16.1,21.7
8227,Percent of High School Students Who Are Obese,2011,Male,All,19.2,"San Diego County, CA",11.4,26.9
8231,Percent of High School Students Who Are Obese,2012,Both,All,7.0,"Seattle, WA",6.0,9.0
8232,Percent of High School Students Who Are Obese,2012,Both,All,24.3,"Columbus, OH",18.1,30.6
8234,Percent of High School Students Who Are Obese,2012,Both,Asian/PI,7.0,"Seattle, WA",4.0,12.0
8235,Percent of High School Students Who Are Obese,2012,Both,Black,9.0,"Seattle, WA",5.0,14.0
8236,Percent of High School Students Who Are Obese,2012,Both,Hispanic,12.0,"Seattle, WA",7.0,21.0
8239,Percent of High School Students Who Are Obese,2012,Both,White,5.0,"Seattle, WA",3.0,7.0
8241,Percent of High School Students Who Are Obese,2012,Female,All,4.0,"Seattle, WA",3.0,6.0
8242,Percent of High School Students Who Are Obese,2012,Female,All,28.7,"Columbus, OH",19.2,38.2
8243,Percent of High School Students Who Are Obese,2012,Male,All,10.0,"Seattle, WA",8.0,13.0
8244,Percent of High School Students Who Are Obese,2012,Male,All,20.2,"Columbus, OH",12.2,28.2
8246,Percent of High School Students Who Are Obese,2013,Both,All,7.7,"San Francisco, CA",6.2,9.6
8249,Percent of High School Students Who Are Obese,2013,Both,All,11.1,"San Diego County, CA",4.9,17.3
8250,Percent of High School Students Who Are Obese,2013,Both,All,11.8,"Charlotte, NC",9.7,14.3
8252,Percent of High School Students Who Are Obese,2013,Both,All,12.1,"Las Vegas (Clark County), NV",10.2,14.0
8255,Percent of High School Students Who Are Obese,2013,Both,All,13.8,"Boston, MA",11.4,16.2
8263,Percent of High School Students Who Are Obese,2013,Both,Asian/PI,4.8,"San Francisco, CA",3.4,6.6
8273,Percent of High School Students Who Are Obese,2013,Both,Black,14.0,"Charlotte, NC",11.0,17.7
8275,Percent of High School Students Who Are Obese,2013,Both,Black,14.7,"Boston, MA",10.9,18.6
8285,Percent of High School Students Who Are Obese,2013,Both,Hispanic,13.8,"Charlotte, NC",8.8,20.9
8287,Percent of High School Students Who Are Obese,2013,Both,Hispanic,14.5,"Las Vegas (Clark County), NV",11.3,17.6
8289,Percent of High School Students Who Are Obese,2013,Both,Hispanic,14.9,"San Francisco, CA",11.3,19.5
8294,Percent of High School Students Who Are Obese,2013,Both,Hispanic,18.0,"Boston, MA",14.0,22.1
8302,Percent of High School Students Who Are Obese,2013,Both,White,3.6,"San Francisco, CA",1.2,10.4
8307,Percent of High School Students Who Are Obese,2013,Both,White,6.8,"Charlotte, NC",4.5,10.2
8310,Percent of High School Students Who Are Obese,2013,Both,White,7.9,"Las Vegas (Clark County), NV",4.9,10.9
8311,Percent of High School Students Who Are Obese,2013,Both,White,8.7,"Boston, MA",3.5,13.8
8316,Percent of High School Students Who Are Obese,2013,Female,All,5.1,"San Francisco, CA",3.6,7.0
8318,Percent of High School Students Who Are Obese,2013,Female,All,7.8,"Las Vegas (Clark County), NV",5.6,9.9
8321,Percent of High School Students Who Are Obese,2013,Female,All,10.0,"Charlotte, NC",7.4,13.3
8325,Percent of High School Students Who Are Obese,2013,Female,All,12.7,"Boston, MA",9.3,16.1
8332,Percent of High School Students Who Are Obese,2013,Male,All,10.3,"San Francisco, CA",8.0,13.2
8336,Percent of High School Students Who Are Obese,2013,Male,All,13.6,"Charlotte, NC",10.7,17.3
8337,Percent of High School Students Who Are Obese,2013,Male,All,14.8,"Boston, MA",11.3,18.4
8341,Percent of High School Students Who Are Obese,2013,Male,All,16.7,"Las Vegas (Clark County), NV",13.5,19.8
8348,Percent of High School Students Who Are Obese,2014,Both,All,0.2,"Seattle, WA",0.2,0.2
8351,Percent of High School Students Who Are Obese,2014,Both,Asian/PI,0.2,"Seattle, WA",0.1,0.2
8352,Percent of High School Students Who Are Obese,2014,Both,Black,0.2,"Seattle, WA",0.2,0.3
8354,Percent of High School Students Who Are Obese,2014,Both,Hispanic,0.2,"Seattle, WA",0.1,0.2
8357,Percent of High School Students Who Are Obese,2014,Both,Other,0.1,"Seattle, WA",0.1,0.1
8359,Percent of High School Students Who Are Obese,2014,Both,White,0.2,"Seattle, WA",0.2,0.2
8361,Percent of High School Students Who Are Obese,2014,Female,All,0.1,"Seattle, WA",0.0,0.1
8363,Percent of High School Students Who Are Obese,2014,Male,All,0.2,"Seattle, WA",0.2,0.3
8366,Percent of High School Students Who Are Obese,2015,Both,All,9.9,"San Francisco, CA",8.4,11.6
8367,Percent of High School Students Who Are Obese,2015,Both,All,11.4,"Las Vegas (Clark County), NV",9.7,13.1
8368,Percent of High School Students Who Are Obese,2015,Both,All,12.4,"New York City, NY",11.3,13.7
8369,Percent of High School Students Who Are Obese,2015,Both,All,12.5,"Charlotte, NC",10.7,14.5
8370,Percent of High School Students Who Are Obese,2015,Both,All,13.6,"Portland (Multnomah County), OR",11.2,16.6
8372,Percent of High School Students Who Are Obese,2015,Both,All,13.9,"U.S. Total, U.S. Total",12.5,15.5
8373,Percent of High School Students Who Are Obese,2015,Both,All,14.5,"Denver, CO",9.4,19.6
8374,Percent of High School Students Who Are Obese,2015,Both,All,14.6,"Boston, MA",12.4,16.7
8375,Percent of High School Students Who Are Obese,2015,Both,All,22.5,"Detroit, MI",20.1,25.2
8376,Percent of High School Students Who Are Obese,2015,Both,All,28.9,"Columbus, OH",23.2,34.5
8378,Percent of High School Students Who Are Obese,2015,Both,American Indian/Alaska Native,15.9,"U.S. Total, U.S. Total",7.6,30.3
8379,Percent of High School Students Who Are Obese,2015,Both,Asian/PI,5.5,"U.S. Total, U.S. Total",3.6,8.4
8380,Percent of High School Students Who Are Obese,2015,Both,Asian/PI,5.6,"San Francisco, CA",3.6,8.5
8381,Percent of High School Students Who Are Obese,2015,Both,Asian/PI,6.3,"New York City, NY",4.1,9.7
8383,Percent of High School Students Who Are Obese,2015,Both,Asian/PI,8.4,"Charlotte, NC",4.0,16.8
8384,Percent of High School Students Who Are Obese,2015,Both,Asian/PI,9.6,"Boston, MA",5.8,13.4
8386,Percent of High School Students Who Are Obese,2015,Both,Black,12.6,"Denver, CO",8.0,17.2
8387,Percent of High School Students Who Are Obese,2015,Both,Black,13.1,"Las Vegas (Clark County), NV",8.8,17.5
8388,Percent of High School Students Who Are Obese,2015,Both,Black,14.1,"New York City, NY",11.9,16.7
8389,Percent of High School Students Who Are Obese,2015,Both,Black,15.3,"Charlotte, NC",12.4,18.8
8390,Percent of High School Students Who Are Obese,2015,Both,Black,16.3,"San Francisco, CA",8.9,28.1
8392,Percent of High School Students Who Are Obese,2015,Both,Black,16.8,"U.S. Total, U.S. Total",14.2,19.6
8393,Percent of High School Students Who Are Obese,2015,Both,Black,17.1,"Boston, MA",13.3,20.9
8394,Percent of High School Students Who Are Obese,2015,Both,Black,22.9,"Detroit, MI",20.5,25.6
8397,Percent of High School Students Who Are Obese,2015,Both,Hispanic,14.5,"Las Vegas (Clark County), NV",12.1,16.8
8398,Percent of High School Students Who Are Obese,2015,Both,Hispanic,15.4,"New York City, NY",13.6,17.5
8399,Percent of High School Students Who Are Obese,2015,Both,Hispanic,15.7,"Boston, MA",12.1,19.3
8400,Percent of High School Students Who Are Obese,2015,Both,Hispanic,15.8,"Detroit, MI",9.4,25.2
8401,Percent of High School Students Who Are Obese,2015,Both,Hispanic,16.4,"U.S. Total, U.S. Total",14.8,18.2
8402,Percent of High School Students Who Are Obese,2015,Both,Hispanic,17.8,"Denver, CO",12.7,23.0
8403,Percent of High School Students Who Are Obese,2015,Both,Hispanic,17.9,"Charlotte, NC",13.7,23.0
8404,Percent of High School Students Who Are Obese,2015,Both,Hispanic,17.9,"San Francisco, CA",14.5,22.0
8406,Percent of High School Students Who Are Obese,2015,Both,Multiracial,17.5,"U.S. Total, U.S. Total",13.5,22.4
8407,Percent of High School Students Who Are Obese,2015,Both,Other,11.3,"New York City, NY",7.7,16.2
8408,Percent of High School Students Who Are Obese,2015,Both,Other,18.0,"Boston, MA",7.4,28.5
8409,Percent of High School Students Who Are Obese,2015,Both,Other,21.2,"Denver, CO",10.4,32.1
8410,Percent of High School Students Who Are Obese,2015,Both,White,4.2,"Denver, CO",0.0,9.2
8411,Percent of High School Students Who Are Obese,2015,Both,White,7.1,"Charlotte, NC",5.2,9.6
8412,Percent of High School Students Who Are Obese,2015,Both,White,8.3,"Las Vegas (Clark County), NV",5.5,11.0
8413,Percent of High School Students Who Are Obese,2015,Both,White,8.5,"San Francisco, CA",4.0,17.2
8414,Percent of High School Students Who Are Obese,2015,Both,White,8.8,"New York City, NY",7.2,10.7
8415,Percent of High School Students Who Are Obese,2015,Both,White,9.7,"Boston, MA",5.6,13.8
8416,Percent of High School Students Who Are Obese,2015,Both,White,12.4,"U.S. Total, U.S. Total",10.5,14.6
8419,Percent of High School Students Who Are Obese,2015,Female,All,5.9,"San Francisco, CA",4.3,8.0
8420,Percent of High School Students Who Are Obese,2015,Female,All,9.2,"Portland (Multnomah County), OR",6.5,11.8
8421,Percent of High School Students Who Are Obese,2015,Female,All,10.2,"Las Vegas (Clark County), NV",8.1,12.3
8422,Percent of High School Students Who Are Obese,2015,Female,All,10.6,"New York City, NY",9.0,12.4
8423,Percent of High School Students Who Are Obese,2015,Female,All,10.8,"U.S. Total, U.S. Total",9.3,12.5
8424,Percent of High School Students Who Are Obese,2015,Female,All,11.2,"Charlotte, NC",9.1,13.6
8425,Percent of High School Students Who Are Obese,2015,Female,All,11.3,"Denver, CO",7.3,15.3
8426,Percent of High School Students Who Are Obese,2015,Female,All,11.7,"Boston, MA",9.2,14.2
8428,Percent of High School Students Who Are Obese,2015,Female,All,21.2,"Detroit, MI",18.4,24.2
8429,Percent of High School Students Who Are Obese,2015,Female,All,27.0,"Columbus, OH",19.3,34.8
8430,Percent of High School Students Who Are Obese,2015,Male,All,12.6,"Las Vegas (Clark County), NV",10.2,15.0
8431,Percent of High School Students Who Are Obese,2015,Male,All,13.6,"San Francisco, CA",11.4,16.2
8432,Percent of High School Students Who Are Obese,2015,Male,All,13.8,"Charlotte, NC",11.3,16.7
8434,Percent of High School Students Who Are Obese,2015,Male,All,14.2,"New York City, NY",12.6,15.9
