,indicator,year,sex,race_ethnicity,value,place,95pc_con_lvl-low,95pc_con_lvl-high
23330,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,8.8,"Las Vegas (Clark County), NV",4.6,13.0
23347,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,7.0,"Philadelphia, PA",3.0,10.9
23349,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,7.2,"Las Vegas (Clark County), NV",4.7,9.7
23358,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Other,1.2,"Las Vegas (Clark County), NV",0.0,3.5
23369,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,4.1,"Portland (Multnomah County), OR",2.7,6.0
23376,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,6.8,"Philadelphia, PA",4.9,8.6
23378,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,9.4,"Las Vegas (Clark County), NV",7.5,11.3
23382,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,12.3,"Columbus, OH",9.0,16.4
23388,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,2.8,"Philadelphia, PA",1.7,3.9
23395,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,4.0,"Las Vegas (Clark County), NV",2.8,5.3
23410,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,6.9,"Portland (Multnomah County), OR",4.4,10.4
23417,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,11.5,"Philadelphia, PA",9.0,14.0
23418,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,11.6,"Las Vegas (Clark County), NV",9.4,13.8
23423,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,16.5,"Columbus, OH",12.1,22.0
23431,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,5.9,"Indianapolis (Marion County), IN",4.4,7.8
23432,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,6.0,"Portland (Multnomah County), OR",4.3,8.0
23439,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,6.8,"Philadelphia, PA",5.5,8.0
23443,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,8.8,"Las Vegas (Clark County), NV",7.4,10.1
23447,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,10.5,"Columbus, OH",8.0,13.5
23451,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,12.9,"Oakland (Alameda County), CA",8.3,19.0
23462,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,9.1,"Las Vegas (Clark County), NV",4.5,13.8
23470,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,7.6,"Philadelphia, PA",5.6,9.7
23474,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,9.1,"Oakland (Alameda County), CA",4.4,16.8
23480,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,12.2,"Las Vegas (Clark County), NV",7.2,17.2
23482,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,12.9,"Columbus, OH",8.2,19.3
23494,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,7.3,"Las Vegas (Clark County), NV",4.9,9.8
23513,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,4.9,"Philadelphia, PA",3.3,6.4
23519,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,5.7,"Portland (Multnomah County), OR",4.0,7.9
23523,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,9.2,"Las Vegas (Clark County), NV",7.4,11.1
23524,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,9.3,"Columbus, OH",6.3,13.3
23541,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,4.2,"Philadelphia, PA",2.9,5.6
23545,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,5.1,"Las Vegas (Clark County), NV",3.6,6.5
23546,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,5.1,"Portland (Multnomah County), OR",3.1,7.9
23552,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,7.9,"Columbus, OH",5.0,11.9
23560,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,6.9,"Portland (Multnomah County), OR",4.4,10.3
23566,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,9.5,"Philadelphia, PA",7.3,11.7
23569,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,10.4,"Oakland (Alameda County), CA",6.4,15.9
23572,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,12.3,"Las Vegas (Clark County), NV",10.1,14.5
23573,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,13.3,"Columbus, OH",9.4,18.4
23583,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,3.8,"San Francisco, CA",3.1,4.8
23586,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,6.1,"San Diego County, CA",5.3,6.9
23588,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,6.5,"Indianapolis (Marion County), IN",4.9,8.4
23590,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,7.0,"Philadelphia, PA",5.8,8.3
23593,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,7.6,"Portland (Multnomah County), OR",5.7,9.9
23595,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,7.7,"Oakland (Alameda County), CA",5.1,11.2
23596,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,8.3,"Columbus, OH",6.2,10.9
23600,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,9.1,"Las Vegas (Clark County), NV",7.7,10.4
23602,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,11.6,"Fort Worth (Tarrant County), TX",10.0,13.2
23603,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,12.9,"Detroit, MI",10.3,15.5
23606,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,2.4,"San Francisco, CA",1.6,3.7
23610,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,8.3,"Las Vegas (Clark County), NV",3.9,12.6
23619,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,6.8,"Philadelphia, PA",4.8,8.7
23624,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,10.7,"Las Vegas (Clark County), NV",6.1,15.2
23625,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,11.2,"San Francisco, CA",6.3,18.8
23629,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,12.3,"Fort Worth (Tarrant County), TX",8.4,17.5
23631,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,14.4,"Detroit, MI",11.4,17.4
23638,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,3.1,"San Francisco, CA",1.5,5.9
23641,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,6.2,"San Diego County, CA",4.7,8.1
23642,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,6.7,"Las Vegas (Clark County), NV",4.4,8.9
23644,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,8.5,"Philadelphia, PA",4.2,12.8
23645,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,8.6,"Fort Worth (Tarrant County), TX",5.6,12.7
23659,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,1.1,"Las Vegas (Clark County), NV",0.0,3.2
23673,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,6.5,"Philadelphia, PA",4.7,8.4
23674,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,6.6,"San Diego County, CA",5.3,7.8
23677,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,7.8,"Portland (Multnomah County), OR",5.7,10.4
23679,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,9.9,"Columbus, OH",6.9,13.8
23681,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,10.4,"Las Vegas (Clark County), NV",8.4,12.5
23690,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,2.7,"San Francisco, CA",1.8,4.0
23691,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,3.1,"San Diego County, CA",2.3,4.1
23692,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,3.7,"Philadelphia, PA",2.5,5.0
23695,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,4.8,"Las Vegas (Clark County), NV",3.4,6.3
23696,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,4.9,"Portland (Multnomah County), OR",2.9,7.6
23699,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,5.4,"Oakland (Alameda County), CA",2.6,10.0
23702,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,6.8,"Fort Worth (Tarrant County), TX",5.2,8.7
23703,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,7.6,"Columbus, OH",4.9,11.4
23708,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,5.0,"San Francisco, CA",3.9,6.4
23713,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,8.9,"Columbus, OH",5.8,13.0
23714,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,9.7,"Oakland (Alameda County), CA",5.8,15.3
23716,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,10.7,"Portland (Multnomah County), OR",7.4,14.9
23717,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,11.1,"Philadelphia, PA",8.7,13.5
23722,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,13.3,"Las Vegas (Clark County), NV",11.0,15.6
23725,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,16.6,"Fort Worth (Tarrant County), TX",13.9,19.3
23726,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,19.9,"Detroit, MI",15.1,24.7
23731,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,3.6,"Seattle, WA",2.3,5.6
23734,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,5.4,"Indianapolis (Marion County), IN",4.0,7.2
23735,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,5.7,"Portland (Multnomah County), OR",4.1,7.8
23736,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,5.9,"Oakland (Alameda County), CA",3.8,8.7
23738,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,6.7,"Philadelphia, PA",5.4,8.0
23739,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,7.0,"San Diego County, CA",6.1,7.9
23741,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,8.8,"Las Vegas (Clark County), NV",7.5,10.1
23743,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,9.8,"Fort Worth (Tarrant County), TX",8.4,11.2
23746,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,10.6,"San Antonio, TX",9.1,12.1
23748,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,13.2,"Detroit, MI",10.5,15.9
23753,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,5.7,"Seattle, WA",2.0,14.3
23755,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,6.7,"Las Vegas (Clark County), NV",2.9,10.5
23757,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,7.9,"San Diego County, CA",5.3,11.1
23770,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,7.8,"Philadelphia, PA",5.7,9.9
23771,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,11.2,"Fort Worth (Tarrant County), TX",7.8,15.6
23776,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,13.4,"Detroit, MI",10.5,16.3
23777,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,14.7,"Las Vegas (Clark County), NV",9.3,20.0
23787,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,7.5,"Philadelphia, PA",3.4,11.6
23788,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,7.7,"San Diego County, CA",5.9,9.8
23790,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,8.6,"Las Vegas (Clark County), NV",6.0,11.2
23794,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,12.1,"San Antonio, TX",9.9,14.3
23795,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,12.4,"Fort Worth (Tarrant County), TX",8.7,17.0
23801,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,2.3,"Las Vegas (Clark County), NV",0.0,5.4
23811,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,3.1,"Seattle, WA",1.7,5.7
23813,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,4.6,"Philadelphia, PA",3.1,6.2
23814,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,4.7,"Portland (Multnomah County), OR",3.1,6.7
23816,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,6.6,"San Diego County, CA",5.4,7.9
23819,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,8.2,"Detroit, MI",2.5,3.9
23821,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,8.5,"Las Vegas (Clark County), NV",6.7,10.3
23822,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,8.9,"San Antonio, TX",6.6,11.7
23823,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,9.2,"Columbus, OH",6.3,12.9
23824,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,9.2,"Fort Worth (Tarrant County), TX",7.4,11.3
23829,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,2.1,"Seattle, WA",0.8,4.9
23832,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,3.8,"San Diego County, CA",2.9,4.9
23835,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,4.5,"Fort Worth (Tarrant County), TX",3.2,6.1
23836,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,5.6,"Las Vegas (Clark County), NV",4.1,7.1
23837,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,5.6,"San Antonio, TX",4.2,7.3
23839,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,7.6,"Detroit, MI",4.9,10.3
23845,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,5.3,"Seattle, WA",3.0,9.0
23847,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,7.8,"Portland (Multnomah County), OR",5.2,11.1
23848,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,8.2,"Oakland (Alameda County), CA",4.8,13.1
23849,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,11.0,"Philadelphia, PA",8.6,13.4
23851,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,12.0,"Las Vegas (Clark County), NV",9.9,14.2
23853,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,14.3,"Columbus, OH",10.3,19.4
23855,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,15.4,"Fort Worth (Tarrant County), TX",12.8,17.9
23858,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,15.9,"San Antonio, TX",13.3,18.6
23859,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,19.5,"Detroit, MI",14.8,24.2
23864,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,6.2,"Portland (Multnomah County), OR",4.6,8.2
23865,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,7.1,"San Diego County, CA",6.2,8.0
23866,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,10.3,"Oakland (Alameda County), CA",7.4,13.9
23867,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,10.6,"Las Vegas (Clark County), NV",9.2,12.1
23871,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,12.0,"San Antonio, TX",10.5,13.6
23872,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,12.1,"Columbus, OH",9.5,15.3
23877,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,4.6,"Seattle, WA",1.4,12.6
23879,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,10.5,"Las Vegas (Clark County), NV",5.2,15.8
23880,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,13.9,"Oakland (Alameda County), CA",7.2,24.3
23890,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,6.4,"Philadelphia, PA",4.5,8.3
23891,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,10.7,"Fort Worth (Tarrant County), TX",7.4,14.9
23893,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,12.3,"Oakland (Alameda County), CA",6.6,21.1
23894,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,12.7,"Columbus, OH",7.7,19.5
23895,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,16.6,"Las Vegas (Clark County), NV",10.9,22.4
23897,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,18.8,"San Antonio, TX",12.2,27.8
23905,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,6.6,"Philadelphia, PA",3.3,9.9
23907,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,8.6,"San Diego County, CA",6.8,10.8
23909,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,10.3,"Fort Worth (Tarrant County), TX",7.3,14.1
23910,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,10.9,"Las Vegas (Clark County), NV",7.6,14.3
23911,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,11.5,"San Antonio, TX",9.4,13.5
23917,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Other,3.1,"Las Vegas (Clark County), NV",0.0,7.5
23926,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,2.9,"Seattle, WA",1.5,5.5
23928,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,4.9,"Philadelphia, PA",3.4,6.5
23929,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,5.9,"Portland (Multnomah County), OR",4.2,8.1
23931,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,7.4,"Oakland (Alameda County), CA",3.5,13.6
23932,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,9.0,"Las Vegas (Clark County), NV",7.1,10.9
23934,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,11.4,"Fort Worth (Tarrant County), TX",9.2,13.5
23935,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,11.5,"San Antonio, TX",9.0,14.6
23936,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,11.8,"Columbus, OH",8.5,16.0
23940,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,2.1,"Seattle, WA",0.9,4.8
23941,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,2.5,"Philadelphia, PA",1.4,3.6
23943,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,3.5,"San Diego County, CA",2.7,4.5
23945,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,5.3,"Oakland (Alameda County), CA",2.8,9.3
23946,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,5.6,"Fort Worth (Tarrant County), TX",4.3,7.3
23947,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,5.8,"Las Vegas (Clark County), NV",4.3,7.3
23951,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,6.5,"San Antonio, TX",5.0,8.3
23952,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,7.7,"Columbus, OH",4.9,11.5
23957,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,4.5,"Seattle, WA",2.4,8.1
23959,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,10.3,"Philadelphia, PA",8.0,12.6
23960,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,10.3,"Portland (Multnomah County), OR",7.4,13.9
23961,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,10.5,"San Diego County, CA",9.0,12.1
23963,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,15.2,"Fort Worth (Tarrant County), TX",12.7,17.7
23964,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,15.6,"Las Vegas (Clark County), NV",13.0,18.1
23965,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,15.8,"Oakland (Alameda County), CA",10.7,22.6
23968,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,17.3,"Columbus, OH",12.8,23.0
23969,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,18.1,"San Antonio, TX",15.3,20.9
23972,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,7.2,"Philadelphia, PA",5.9,8.5
23973,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,7.3,"San Diego County, CA",6.4,8.2
23974,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,8.6,"Oakland (Alameda County), CA",6.1,11.8
23975,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,8.9,"Indianapolis (Marion County), IN",7.0,11.1
23977,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,12.8,"Columbus, OH",10.0,16.0
23981,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Asian/PI,5.5,"San Diego County, CA",3.5,8.1
23986,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,6.5,"Philadelphia, PA",4.6,8.4
23987,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,11.2,"San Diego County, CA",6.6,17.7
23989,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,14.3,"Oakland (Alameda County), CA",8.2,23.2
23990,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,15.1,"Columbus, OH",9.9,22.0
23995,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Hispanic,7.1,"San Diego County, CA",5.5,8.9
23996,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Hispanic,10.8,"Philadelphia, PA",6.6,15.1
24009,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,5.6,"Philadelphia, PA",3.8,7.3
24010,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,7.1,"San Diego County, CA",5.8,8.4
24012,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,11.5,"Columbus, OH",8.2,15.6
24017,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,4.1,"Philadelphia, PA",2.7,5.5
